最大值,59.4,@,No.1283,,,,,,
最小值,-2.0,@,No.2232,,,,,,
平均值,20.01,,,,,,,,
次数,2493,,,,,,,,
NG次数,0,,,,,,,,
号码,力量,单位,位移,单位,合格判定,姿势,时间,日期,
1206,56.0,N,0.000,mm,OK,--,15:19:00,2024/3/1,
1207,56.1,N,0.000,mm,OK,--,15:19:00,2024/3/1,
1208,56.1,N,0.000,mm,OK,--,15:19:00,2024/3/1,
1209,56.2,N,0.000,mm,OK,--,15:19:00,2024/3/1,
1210,56.2,N,0.000,mm,OK,--,15:19:00,2024/3/1,
1211,56.3,N,0.000,mm,OK,--,15:19:01,2024/3/1,
1212,56.3,N,0.000,mm,OK,--,15:19:01,2024/3/1,
1213,56.4,N,0.000,mm,OK,--,15:19:01,2024/3/1,
1214,56.4,N,0.000,mm,OK,--,15:19:01,2024/3/1,
1215,56.5,N,0.000,mm,OK,--,15:19:01,2024/3/1,
1216,56.5,N,0.000,mm,OK,--,15:19:01,2024/3/1,
1217,56.5,N,0.000,mm,OK,--,15:19:01,2024/3/1,
1218,56.6,N,0.000,mm,OK,--,15:19:02,2024/3/1,
1219,56.6,N,0.000,mm,OK,--,15:19:02,2024/3/1,
1220,56.7,N,0.000,mm,OK,--,15:19:02,2024/3/1,
1221,56.8,N,0.000,mm,OK,--,15:19:02,2024/3/1,
1222,56.8,N,0.000,mm,OK,--,15:19:02,2024/3/1,
1223,56.8,N,0.000,mm,OK,--,15:19:02,2024/3/1,
1224,56.9,N,0.000,mm,OK,--,15:19:02,2024/3/1,
1225,56.9,N,0.000,mm,OK,--,15:19:02,2024/3/1,
1226,57.0,N,0.000,mm,OK,--,15:19:02,2024/3/1,
1227,57.0,N,0.000,mm,OK,--,15:19:03,2024/3/1,
1228,57.0,N,0.000,mm,OK,--,15:19:03,2024/3/1,
1229,57.1,N,0.000,mm,OK,--,15:19:03,2024/3/1,
1230,57.1,N,0.000,mm,OK,--,15:19:03,2024/3/1,
1231,57.2,N,0.000,mm,OK,--,15:19:03,2024/3/1,
1232,57.2,N,0.000,mm,OK,--,15:19:03,2024/3/1,
1233,57.2,N,0.000,mm,OK,--,15:19:03,2024/3/1,
1234,57.3,N,0.000,mm,OK,--,15:19:03,2024/3/1,
1235,57.3,N,0.000,mm,OK,--,15:19:04,2024/3/1,
1236,57.4,N,0.000,mm,OK,--,15:19:04,2024/3/1,
1237,57.4,N,0.000,mm,OK,--,15:19:04,2024/3/1,
1238,57.4,N,0.000,mm,OK,--,15:19:04,2024/3/1,
1239,57.5,N,0.000,mm,OK,--,15:19:04,2024/3/1,
1240,57.6,N,0.000,mm,OK,--,15:19:05,2024/3/1,
1241,57.6,N,0.000,mm,OK,--,15:19:05,2024/3/1,
1242,57.6,N,0.000,mm,OK,--,15:19:05,2024/3/1,
1243,57.6,N,0.000,mm,OK,--,15:19:05,2024/3/1,
1244,57.7,N,0.000,mm,OK,--,15:19:05,2024/3/1,
1245,57.7,N,0.000,mm,OK,--,15:19:05,2024/3/1,
1246,57.8,N,0.000,mm,OK,--,15:19:06,2024/3/1,
1247,57.8,N,0.000,mm,OK,--,15:19:06,2024/3/1,
1248,57.9,N,0.000,mm,OK,--,15:19:06,2024/3/1,
1249,58.0,N,0.000,mm,OK,--,15:19:06,2024/3/1,
1250,58.0,N,0.000,mm,OK,--,15:19:06,2024/3/1,
1251,58.1,N,0.000,mm,OK,--,15:19:06,2024/3/1,
1252,58.1,N,0.000,mm,OK,--,15:19:06,2024/3/1,
1253,58.1,N,0.000,mm,OK,--,15:19:06,2024/3/1,
1254,58.2,N,0.000,mm,OK,--,15:19:07,2024/3/1,
1255,58.2,N,0.000,mm,OK,--,15:19:07,2024/3/1,
1256,58.2,N,0.000,mm,OK,--,15:19:07,2024/3/1,
1257,58.3,N,0.000,mm,OK,--,15:19:07,2024/3/1,
1258,58.3,N,0.000,mm,OK,--,15:19:07,2024/3/1,
1259,58.4,N,0.000,mm,OK,--,15:19:07,2024/3/1,
1260,58.4,N,0.000,mm,OK,--,15:19:07,2024/3/1,
1261,58.4,N,0.000,mm,OK,--,15:19:08,2024/3/1,
1262,58.5,N,0.000,mm,OK,--,15:19:08,2024/3/1,
1263,58.5,N,0.000,mm,OK,--,15:19:08,2024/3/1,
1264,58.6,N,0.000,mm,OK,--,15:19:08,2024/3/1,
1265,58.6,N,0.000,mm,OK,--,15:19:08,2024/3/1,
1266,58.6,N,0.000,mm,OK,--,15:19:08,2024/3/1,
1267,58.7,N,0.000,mm,OK,--,15:19:08,2024/3/1,
1268,58.7,N,0.000,mm,OK,--,15:19:08,2024/3/1,
1269,58.8,N,0.000,mm,OK,--,15:19:08,2024/3/1,
1270,58.8,N,0.000,mm,OK,--,15:19:09,2024/3/1,
1271,58.9,N,0.000,mm,OK,--,15:19:09,2024/3/1,
1272,58.9,N,0.000,mm,OK,--,15:19:09,2024/3/1,
1273,59.0,N,0.000,mm,OK,--,15:19:09,2024/3/1,
1274,59.0,N,0.000,mm,OK,--,15:19:09,2024/3/1,
1275,59.1,N,0.000,mm,OK,--,15:19:09,2024/3/1,
1276,59.1,N,0.000,mm,OK,--,15:19:09,2024/3/1,
1277,59.2,N,0.000,mm,OK,--,15:19:09,2024/3/1,
1278,59.2,N,0.000,mm,OK,--,15:19:09,2024/3/1,
1279,59.2,N,0.000,mm,OK,--,15:19:09,2024/3/1,
1280,59.2,N,0.000,mm,OK,--,15:19:09,2024/3/1,
1281,59.3,N,0.000,mm,OK,--,15:19:10,2024/3/1,
1282,59.3,N,0.000,mm,OK,--,15:19:10,2024/3/1,
1283,59.4,N,0.000,mm,OK,--,15:19:10,2024/3/1,
1284,59.4,N,0.000,mm,OK,--,15:19:10,2024/3/1,
1285,59.4,N,0.000,mm,OK,--,15:19:10,2024/3/1,
1286,59.3,N,0.000,mm,OK,--,15:19:10,2024/3/1,
1287,59.2,N,0.000,mm,OK,--,15:19:10,2024/3/1,
1288,58.7,N,0.000,mm,OK,--,15:19:10,2024/3/1,
1289,58.4,N,0.000,mm,OK,--,15:19:10,2024/3/1,
1290,58.1,N,0.000,mm,OK,--,15:19:10,2024/3/1,
1291,57.9,N,0.000,mm,OK,--,15:19:10,2024/3/1,
1292,57.5,N,0.000,mm,OK,--,15:19:11,2024/3/1,
1293,57.2,N,0.000,mm,OK,--,15:19:11,2024/3/1,
1294,56.9,N,0.000,mm,OK,--,15:19:11,2024/3/1,
1295,56.8,N,0.000,mm,OK,--,15:19:11,2024/3/1,
1296,56.6,N,0.000,mm,OK,--,15:19:11,2024/3/1,
1297,56.3,N,0.000,mm,OK,--,15:19:11,2024/3/1,
1298,56.1,N,0.000,mm,OK,--,15:19:11,2024/3/1,
1299,55.8,N,0.000,mm,OK,--,15:19:11,2024/3/1,
1300,55.6,N,0.000,mm,OK,--,15:19:11,2024/3/1,
1301,55.5,N,0.000,mm,OK,--,15:19:11,2024/3/1,
1302,55.2,N,0.000,mm,OK,--,15:19:11,2024/3/1,
1303,55.0,N,0.000,mm,OK,--,15:19:12,2024/3/1,
1304,54.7,N,0.000,mm,OK,--,15:19:12,2024/3/1,
1305,54.5,N,0.000,mm,OK,--,15:19:12,2024/3/1,
1306,54.3,N,0.000,mm,OK,--,15:19:12,2024/3/1,
1307,54.2,N,0.000,mm,OK,--,15:19:12,2024/3/1,
1308,53.9,N,0.000,mm,OK,--,15:19:12,2024/3/1,
1309,53.7,N,0.000,mm,OK,--,15:19:12,2024/3/1,
1310,53.4,N,0.000,mm,OK,--,15:19:12,2024/3/1,
1311,53.2,N,0.000,mm,OK,--,15:19:12,2024/3/1,
1312,53.0,N,0.000,mm,OK,--,15:19:12,2024/3/1,
1313,52.8,N,0.000,mm,OK,--,15:19:12,2024/3/1,
1314,52.6,N,0.000,mm,OK,--,15:19:13,2024/3/1,
1315,52.4,N,0.000,mm,OK,--,15:19:13,2024/3/1,
1316,52.3,N,0.000,mm,OK,--,15:19:13,2024/3/1,
1317,52.1,N,0.000,mm,OK,--,15:19:13,2024/3/1,
1318,51.9,N,0.000,mm,OK,--,15:19:13,2024/3/1,
1319,51.7,N,0.000,mm,OK,--,15:19:13,2024/3/1,
1320,51.5,N,0.000,mm,OK,--,15:19:13,2024/3/1,
1321,51.2,N,0.000,mm,OK,--,15:19:13,2024/3/1,
1322,51.0,N,0.000,mm,OK,--,15:19:13,2024/3/1,
1323,51.0,N,0.000,mm,OK,--,15:19:13,2024/3/1,
1324,50.7,N,0.000,mm,OK,--,15:19:13,2024/3/1,
1325,50.5,N,0.000,mm,OK,--,15:19:14,2024/3/1,
1326,50.4,N,0.000,mm,OK,--,15:19:14,2024/3/1,
1327,50.2,N,0.000,mm,OK,--,15:19:14,2024/3/1,
1328,50.0,N,0.000,mm,OK,--,15:19:14,2024/3/1,
1329,49.9,N,0.000,mm,OK,--,15:19:14,2024/3/1,
1330,49.7,N,0.000,mm,OK,--,15:19:14,2024/3/1,
1331,49.5,N,0.000,mm,OK,--,15:19:14,2024/3/1,
1332,49.3,N,0.000,mm,OK,--,15:19:14,2024/3/1,
1333,49.2,N,0.000,mm,OK,--,15:19:14,2024/3/1,
1334,49.0,N,0.000,mm,OK,--,15:19:14,2024/3/1,
1335,48.7,N,0.000,mm,OK,--,15:19:14,2024/3/1,
1336,48.5,N,0.000,mm,OK,--,15:19:14,2024/3/1,
1337,48.5,N,0.000,mm,OK,--,15:19:15,2024/3/1,
1338,48.2,N,0.000,mm,OK,--,15:19:15,2024/3/1,
1339,48.0,N,0.000,mm,OK,--,15:19:15,2024/3/1,
1340,48.0,N,0.000,mm,OK,--,15:19:15,2024/3/1,
1341,47.7,N,0.000,mm,OK,--,15:19:15,2024/3/1,
1342,47.7,N,0.000,mm,OK,--,15:19:15,2024/3/1,
1343,47.4,N,0.000,mm,OK,--,15:19:15,2024/3/1,
1344,47.2,N,0.000,mm,OK,--,15:19:15,2024/3/1,
1345,47.2,N,0.000,mm,OK,--,15:19:15,2024/3/1,
1346,47.0,N,0.000,mm,OK,--,15:19:15,2024/3/1,
1347,46.7,N,0.000,mm,OK,--,15:19:15,2024/3/1,
1348,46.5,N,0.000,mm,OK,--,15:19:16,2024/3/1,
1349,46.5,N,0.000,mm,OK,--,15:19:16,2024/3/1,
1350,46.2,N,0.000,mm,OK,--,15:19:16,2024/3/1,
1351,46.2,N,0.000,mm,OK,--,15:19:16,2024/3/1,
1352,46.0,N,0.000,mm,OK,--,15:19:16,2024/3/1,
1353,45.8,N,0.000,mm,OK,--,15:19:16,2024/3/1,
1354,45.8,N,0.000,mm,OK,--,15:19:16,2024/3/1,
1355,45.5,N,0.000,mm,OK,--,15:19:16,2024/3/1,
1356,45.5,N,0.000,mm,OK,--,15:19:16,2024/3/1,
1357,45.3,N,0.000,mm,OK,--,15:19:16,2024/3/1,
1358,45.1,N,0.000,mm,OK,--,15:19:17,2024/3/1,
1359,45.0,N,0.000,mm,OK,--,15:19:17,2024/3/1,
1360,44.8,N,0.000,mm,OK,--,15:19:17,2024/3/1,
1361,44.8,N,0.000,mm,OK,--,15:19:17,2024/3/1,
1362,44.6,N,0.000,mm,OK,--,15:19:17,2024/3/1,
1363,44.3,N,0.000,mm,OK,--,15:19:17,2024/3/1,
1364,44.3,N,0.000,mm,OK,--,15:19:17,2024/3/1,
1365,44.1,N,0.000,mm,OK,--,15:19:17,2024/3/1,
1366,44.0,N,0.000,mm,OK,--,15:19:17,2024/3/1,
1367,43.8,N,0.000,mm,OK,--,15:19:17,2024/3/1,
1368,43.6,N,0.000,mm,OK,--,15:19:17,2024/3/1,
1369,43.6,N,0.000,mm,OK,--,15:19:18,2024/3/1,
1370,43.4,N,0.000,mm,OK,--,15:19:18,2024/3/1,
1371,43.3,N,0.000,mm,OK,--,15:19:18,2024/3/1,
1372,43.2,N,0.000,mm,OK,--,15:19:18,2024/3/1,
1373,43.0,N,0.000,mm,OK,--,15:19:18,2024/3/1,
1374,42.9,N,0.000,mm,OK,--,15:19:18,2024/3/1,
1375,42.7,N,0.000,mm,OK,--,15:19:18,2024/3/1,
1376,42.6,N,0.000,mm,OK,--,15:19:18,2024/3/1,
1377,42.4,N,0.000,mm,OK,--,15:19:18,2024/3/1,
1378,42.3,N,0.000,mm,OK,--,15:19:18,2024/3/1,
1379,42.2,N,0.000,mm,OK,--,15:19:18,2024/3/1,
1380,42.1,N,0.000,mm,OK,--,15:19:18,2024/3/1,
1381,41.9,N,0.000,mm,OK,--,15:19:19,2024/3/1,
1382,41.7,N,0.000,mm,OK,--,15:19:19,2024/3/1,
1383,41.5,N,0.000,mm,OK,--,15:19:19,2024/3/1,
1384,41.5,N,0.000,mm,OK,--,15:19:19,2024/3/1,
1385,41.3,N,0.000,mm,OK,--,15:19:19,2024/3/1,
1386,41.2,N,0.000,mm,OK,--,15:19:19,2024/3/1,
1387,41.0,N,0.000,mm,OK,--,15:19:19,2024/3/1,
1388,41.0,N,0.000,mm,OK,--,15:19:19,2024/3/1,
1389,40.8,N,0.000,mm,OK,--,15:19:19,2024/3/1,
1390,40.7,N,0.000,mm,OK,--,15:19:19,2024/3/1,
1391,40.5,N,0.000,mm,OK,--,15:19:20,2024/3/1,
1392,40.5,N,0.000,mm,OK,--,15:19:20,2024/3/1,
1393,40.3,N,0.000,mm,OK,--,15:19:20,2024/3/1,
1394,40.1,N,0.000,mm,OK,--,15:19:20,2024/3/1,
1395,40.1,N,0.000,mm,OK,--,15:19:20,2024/3/1,
1396,39.8,N,0.000,mm,OK,--,15:19:20,2024/3/1,
1397,39.8,N,0.000,mm,OK,--,15:19:20,2024/3/1,
1398,39.8,N,0.000,mm,OK,--,15:19:20,2024/3/1,
1399,39.7,N,0.000,mm,OK,--,15:19:20,2024/3/1,
1400,39.5,N,0.000,mm,OK,--,15:19:20,2024/3/1,
1401,39.4,N,0.000,mm,OK,--,15:19:21,2024/3/1,
1402,39.3,N,0.000,mm,OK,--,15:19:21,2024/3/1,
1403,39.2,N,0.000,mm,OK,--,15:19:21,2024/3/1,
1404,39.0,N,0.000,mm,OK,--,15:19:21,2024/3/1,
1405,38.9,N,0.000,mm,OK,--,15:19:21,2024/3/1,
1406,38.6,N,0.000,mm,OK,--,15:19:21,2024/3/1,
1407,38.6,N,0.000,mm,OK,--,15:19:21,2024/3/1,
1408,38.4,N,0.000,mm,OK,--,15:19:21,2024/3/1,
1409,38.4,N,0.000,mm,OK,--,15:19:21,2024/3/1,
1410,38.1,N,0.000,mm,OK,--,15:19:21,2024/3/1,
1411,38.1,N,0.000,mm,OK,--,15:19:21,2024/3/1,
1412,38.1,N,0.000,mm,OK,--,15:19:21,2024/3/1,
1413,37.9,N,0.000,mm,OK,--,15:19:21,2024/3/1,
1414,37.8,N,0.000,mm,OK,--,15:19:22,2024/3/1,
1415,37.6,N,0.000,mm,OK,--,15:19:22,2024/3/1,
1416,37.4,N,0.000,mm,OK,--,15:19:22,2024/3/1,
1417,37.4,N,0.000,mm,OK,--,15:19:22,2024/3/1,
1418,37.2,N,0.000,mm,OK,--,15:19:22,2024/3/1,
1419,37.2,N,0.000,mm,OK,--,15:19:22,2024/3/1,
1420,37.0,N,0.000,mm,OK,--,15:19:22,2024/3/1,
1421,36.9,N,0.000,mm,OK,--,15:19:22,2024/3/1,
1422,36.9,N,0.000,mm,OK,--,15:19:22,2024/3/1,
1423,36.7,N,0.000,mm,OK,--,15:19:22,2024/3/1,
1424,36.4,N,0.000,mm,OK,--,15:19:22,2024/3/1,
1425,36.4,N,0.000,mm,OK,--,15:19:23,2024/3/1,
1426,36.3,N,0.000,mm,OK,--,15:19:23,2024/3/1,
1427,36.2,N,0.000,mm,OK,--,15:19:23,2024/3/1,
1428,36.1,N,0.000,mm,OK,--,15:19:23,2024/3/1,
1429,35.8,N,0.000,mm,OK,--,15:19:23,2024/3/1,
1430,35.8,N,0.000,mm,OK,--,15:19:23,2024/3/1,
1431,35.6,N,0.000,mm,OK,--,15:19:23,2024/3/1,
1432,35.6,N,0.000,mm,OK,--,15:19:23,2024/3/1,
1433,35.4,N,0.000,mm,OK,--,15:19:23,2024/3/1,
1434,35.3,N,0.000,mm,OK,--,15:19:23,2024/3/1,
1435,35.1,N,0.000,mm,OK,--,15:19:23,2024/3/1,
1436,35.1,N,0.000,mm,OK,--,15:19:24,2024/3/1,
1437,34.9,N,0.000,mm,OK,--,15:19:24,2024/3/1,
1438,34.8,N,0.000,mm,OK,--,15:19:24,2024/3/1,
1439,34.7,N,0.000,mm,OK,--,15:19:24,2024/3/1,
1440,34.6,N,0.000,mm,OK,--,15:19:24,2024/3/1,
1441,34.4,N,0.000,mm,OK,--,15:19:24,2024/3/1,
1442,34.4,N,0.000,mm,OK,--,15:19:24,2024/3/1,
1443,34.2,N,0.000,mm,OK,--,15:19:24,2024/3/1,
1444,34.1,N,0.000,mm,OK,--,15:19:24,2024/3/1,
1445,34.1,N,0.000,mm,OK,--,15:19:24,2024/3/1,
1446,34.0,N,0.000,mm,OK,--,15:19:24,2024/3/1,
1447,33.8,N,0.000,mm,OK,--,15:19:24,2024/3/1,
1448,33.7,N,0.000,mm,OK,--,15:19:25,2024/3/1,
1449,33.6,N,0.000,mm,OK,--,15:19:25,2024/3/1,
1450,33.5,N,0.000,mm,OK,--,15:19:25,2024/3/1,
1451,33.4,N,0.000,mm,OK,--,15:19:25,2024/3/1,
1452,33.1,N,0.000,mm,OK,--,15:19:25,2024/3/1,
1453,33.1,N,0.000,mm,OK,--,15:19:25,2024/3/1,
1454,32.9,N,0.000,mm,OK,--,15:19:25,2024/3/1,
1455,32.8,N,0.000,mm,OK,--,15:19:25,2024/3/1,
1456,32.6,N,0.000,mm,OK,--,15:19:25,2024/3/1,
1457,32.6,N,0.000,mm,OK,--,15:19:25,2024/3/1,
1458,32.6,N,0.000,mm,OK,--,15:19:25,2024/3/1,
1459,32.5,N,0.000,mm,OK,--,15:19:26,2024/3/1,
1460,32.4,N,0.000,mm,OK,--,15:19:26,2024/3/1,
1461,32.3,N,0.000,mm,OK,--,15:19:26,2024/3/1,
1462,32.2,N,0.000,mm,OK,--,15:19:26,2024/3/1,
1463,32.1,N,0.000,mm,OK,--,15:19:26,2024/3/1,
1464,32.0,N,0.000,mm,OK,--,15:19:26,2024/3/1,
1465,31.9,N,0.000,mm,OK,--,15:19:26,2024/3/1,
1466,31.8,N,0.000,mm,OK,--,15:19:26,2024/3/1,
1467,31.7,N,0.000,mm,OK,--,15:19:26,2024/3/1,
1468,31.5,N,0.000,mm,OK,--,15:19:26,2024/3/1,
1469,31.5,N,0.000,mm,OK,--,15:19:26,2024/3/1,
1470,31.4,N,0.000,mm,OK,--,15:19:27,2024/3/1,
1471,31.2,N,0.000,mm,OK,--,15:19:27,2024/3/1,
1472,31.1,N,0.000,mm,OK,--,15:19:27,2024/3/1,
1473,31.0,N,0.000,mm,OK,--,15:19:27,2024/3/1,
1474,30.9,N,0.000,mm,OK,--,15:19:27,2024/3/1,
1475,30.8,N,0.000,mm,OK,--,15:19:27,2024/3/1,
1476,30.7,N,0.000,mm,OK,--,15:19:27,2024/3/1,
1477,30.6,N,0.000,mm,OK,--,15:19:27,2024/3/1,
1478,30.5,N,0.000,mm,OK,--,15:19:27,2024/3/1,
1479,30.4,N,0.000,mm,OK,--,15:19:27,2024/3/1,
1480,30.3,N,0.000,mm,OK,--,15:19:27,2024/3/1,
1481,30.2,N,0.000,mm,OK,--,15:19:27,2024/3/1,
1482,30.1,N,0.000,mm,OK,--,15:19:28,2024/3/1,
1483,30.0,N,0.000,mm,OK,--,15:19:28,2024/3/1,
1484,29.9,N,0.000,mm,OK,--,15:19:28,2024/3/1,
1485,29.8,N,0.000,mm,OK,--,15:19:28,2024/3/1,
1486,29.7,N,0.000,mm,OK,--,15:19:28,2024/3/1,
1487,29.6,N,0.000,mm,OK,--,15:19:28,2024/3/1,
1488,29.5,N,0.000,mm,OK,--,15:19:28,2024/3/1,
1489,29.4,N,0.000,mm,OK,--,15:19:28,2024/3/1,
1490,29.3,N,0.000,mm,OK,--,15:19:28,2024/3/1,
1491,29.2,N,0.000,mm,OK,--,15:19:28,2024/3/1,
1492,29.1,N,0.000,mm,OK,--,15:19:28,2024/3/1,
1493,29.0,N,0.000,mm,OK,--,15:19:28,2024/3/1,
1494,28.9,N,0.000,mm,OK,--,15:19:28,2024/3/1,
1495,28.8,N,0.000,mm,OK,--,15:19:29,2024/3/1,
1496,28.7,N,0.000,mm,OK,--,15:19:29,2024/3/1,
1497,28.6,N,0.000,mm,OK,--,15:19:29,2024/3/1,
1498,28.5,N,0.000,mm,OK,--,15:19:29,2024/3/1,
1499,28.4,N,0.000,mm,OK,--,15:19:29,2024/3/1,
1500,28.3,N,0.000,mm,OK,--,15:19:29,2024/3/1,
1501,28.2,N,0.000,mm,OK,--,15:19:29,2024/3/1,
1502,28.1,N,0.000,mm,OK,--,15:19:29,2024/3/1,
1503,28.0,N,0.000,mm,OK,--,15:19:29,2024/3/1,
1504,28.0,N,0.000,mm,OK,--,15:19:30,2024/3/1,
1505,27.8,N,0.000,mm,OK,--,15:19:30,2024/3/1,
1506,27.8,N,0.000,mm,OK,--,15:19:30,2024/3/1,
1507,27.7,N,0.000,mm,OK,--,15:19:30,2024/3/1,
1508,27.6,N,0.000,mm,OK,--,15:19:30,2024/3/1,
1509,27.5,N,0.000,mm,OK,--,15:19:30,2024/3/1,
1510,27.4,N,0.000,mm,OK,--,15:19:30,2024/3/1,
1511,27.3,N,0.000,mm,OK,--,15:19:30,2024/3/1,
1512,27.2,N,0.000,mm,OK,--,15:19:30,2024/3/1,
1513,27.1,N,0.000,mm,OK,--,15:19:30,2024/3/1,
1514,27.0,N,0.000,mm,OK,--,15:19:31,2024/3/1,
1515,26.9,N,0.000,mm,OK,--,15:19:31,2024/3/1,
1516,26.8,N,0.000,mm,OK,--,15:19:31,2024/3/1,
1517,26.7,N,0.000,mm,OK,--,15:19:31,2024/3/1,
1518,26.6,N,0.000,mm,OK,--,15:19:31,2024/3/1,
1519,26.5,N,0.000,mm,OK,--,15:19:31,2024/3/1,
1520,26.4,N,0.000,mm,OK,--,15:19:31,2024/3/1,
1521,26.3,N,0.000,mm,OK,--,15:19:31,2024/3/1,
1522,26.2,N,0.000,mm,OK,--,15:19:31,2024/3/1,
1523,26.1,N,0.000,mm,OK,--,15:19:31,2024/3/1,
1524,26.0,N,0.000,mm,OK,--,15:19:31,2024/3/1,
1525,25.9,N,0.000,mm,OK,--,15:19:32,2024/3/1,
1526,25.8,N,0.000,mm,OK,--,15:19:32,2024/3/1,
1527,25.7,N,0.000,mm,OK,--,15:19:32,2024/3/1,
1528,25.6,N,0.000,mm,OK,--,15:19:32,2024/3/1,
1529,25.5,N,0.000,mm,OK,--,15:19:32,2024/3/1,
1530,25.4,N,0.000,mm,OK,--,15:19:32,2024/3/1,
1531,25.3,N,0.000,mm,OK,--,15:19:32,2024/3/1,
1532,25.3,N,0.000,mm,OK,--,15:19:32,2024/3/1,
1533,25.2,N,0.000,mm,OK,--,15:19:32,2024/3/1,
1534,25.1,N,0.000,mm,OK,--,15:19:32,2024/3/1,
1535,25.0,N,0.000,mm,OK,--,15:19:32,2024/3/1,
1536,24.9,N,0.000,mm,OK,--,15:19:32,2024/3/1,
1537,24.8,N,0.000,mm,OK,--,15:19:33,2024/3/1,
1538,24.7,N,0.000,mm,OK,--,15:19:33,2024/3/1,
1539,24.6,N,0.000,mm,OK,--,15:19:33,2024/3/1,
1540,24.5,N,0.000,mm,OK,--,15:19:33,2024/3/1,
1541,24.5,N,0.000,mm,OK,--,15:19:33,2024/3/1,
1542,24.4,N,0.000,mm,OK,--,15:19:33,2024/3/1,
1543,24.3,N,0.000,mm,OK,--,15:19:33,2024/3/1,
1544,24.2,N,0.000,mm,OK,--,15:19:33,2024/3/1,
1545,24.1,N,0.000,mm,OK,--,15:19:33,2024/3/1,
1546,24.0,N,0.000,mm,OK,--,15:19:33,2024/3/1,
1547,24.0,N,0.000,mm,OK,--,15:19:33,2024/3/1,
1548,23.9,N,0.000,mm,OK,--,15:19:33,2024/3/1,
1549,23.8,N,0.000,mm,OK,--,15:19:34,2024/3/1,
1550,23.7,N,0.000,mm,OK,--,15:19:34,2024/3/1,
1551,23.7,N,0.000,mm,OK,--,15:19:34,2024/3/1,
1552,23.6,N,0.000,mm,OK,--,15:19:34,2024/3/1,
1553,23.5,N,0.000,mm,OK,--,15:19:34,2024/3/1,
1554,23.4,N,0.000,mm,OK,--,15:19:34,2024/3/1,
1555,23.4,N,0.000,mm,OK,--,15:19:34,2024/3/1,
1556,23.3,N,0.000,mm,OK,--,15:19:34,2024/3/1,
1557,23.2,N,0.000,mm,OK,--,15:19:34,2024/3/1,
1558,23.1,N,0.000,mm,OK,--,15:19:34,2024/3/1,
1559,23.0,N,0.000,mm,OK,--,15:19:35,2024/3/1,
1560,23.0,N,0.000,mm,OK,--,15:19:35,2024/3/1,
1561,22.9,N,0.000,mm,OK,--,15:19:35,2024/3/1,
1562,22.8,N,0.000,mm,OK,--,15:19:35,2024/3/1,
1563,22.7,N,0.000,mm,OK,--,15:19:35,2024/3/1,
1564,22.7,N,0.000,mm,OK,--,15:19:35,2024/3/1,
1565,22.6,N,0.000,mm,OK,--,15:19:35,2024/3/1,
1566,22.5,N,0.000,mm,OK,--,15:19:35,2024/3/1,
1567,22.5,N,0.000,mm,OK,--,15:19:35,2024/3/1,
1568,22.4,N,0.000,mm,OK,--,15:19:35,2024/3/1,
1569,22.4,N,0.000,mm,OK,--,15:19:35,2024/3/1,
1570,22.3,N,0.000,mm,OK,--,15:19:35,2024/3/1,
1571,22.2,N,0.000,mm,OK,--,15:19:36,2024/3/1,
1572,22.2,N,0.000,mm,OK,--,15:19:36,2024/3/1,
1573,22.1,N,0.000,mm,OK,--,15:19:36,2024/3/1,
1574,22.1,N,0.000,mm,OK,--,15:19:36,2024/3/1,
1575,22.0,N,0.000,mm,OK,--,15:19:36,2024/3/1,
1576,21.9,N,0.000,mm,OK,--,15:19:36,2024/3/1,
1577,21.9,N,0.000,mm,OK,--,15:19:36,2024/3/1,
1578,21.8,N,0.000,mm,OK,--,15:19:36,2024/3/1,
1579,21.8,N,0.000,mm,OK,--,15:19:36,2024/3/1,
1580,21.7,N,0.000,mm,OK,--,15:19:36,2024/3/1,
1581,21.6,N,0.000,mm,OK,--,15:19:36,2024/3/1,
1582,21.6,N,0.000,mm,OK,--,15:19:37,2024/3/1,
1583,21.5,N,0.000,mm,OK,--,15:19:37,2024/3/1,
1584,21.5,N,0.000,mm,OK,--,15:19:37,2024/3/1,
1585,21.4,N,0.000,mm,OK,--,15:19:37,2024/3/1,
1586,21.4,N,0.000,mm,OK,--,15:19:37,2024/3/1,
1587,21.3,N,0.000,mm,OK,--,15:19:37,2024/3/1,
1588,21.2,N,0.000,mm,OK,--,15:19:37,2024/3/1,
1589,21.2,N,0.000,mm,OK,--,15:19:37,2024/3/1,
1590,21.1,N,0.000,mm,OK,--,15:19:37,2024/3/1,
1591,21.1,N,0.000,mm,OK,--,15:19:37,2024/3/1,
1592,21.0,N,0.000,mm,OK,--,15:19:37,2024/3/1,
1593,20.9,N,0.000,mm,OK,--,15:19:38,2024/3/1,
1594,20.9,N,0.000,mm,OK,--,15:19:38,2024/3/1,
1595,20.8,N,0.000,mm,OK,--,15:19:38,2024/3/1,
1596,20.8,N,0.000,mm,OK,--,15:19:38,2024/3/1,
1597,20.7,N,0.000,mm,OK,--,15:19:38,2024/3/1,
1598,20.7,N,0.000,mm,OK,--,15:19:38,2024/3/1,
1599,20.6,N,0.000,mm,OK,--,15:19:38,2024/3/1,
1600,20.5,N,0.000,mm,OK,--,15:19:38,2024/3/1,
1601,20.5,N,0.000,mm,OK,--,15:19:38,2024/3/1,
