Displacement,force,Time,Time2
1.5249999999999895,795.2031999999999,2024-03-02 20:44:55.787258,1709379895787
1.5299999999999894,121.8848,2024-03-02 20:44:55.850225,1709379895850
1.5349999999999893,775.9168000000001,2024-03-02 20:44:55.913217,1709379895913
1.5399999999999892,287.328,2024-03-02 20:44:55.976826,1709379895977
1.544999999999989,20.4672,2024-03-02 20:44:56.024489,1709379896024
1.549999999999989,843.8783999999999,2024-03-02 20:44:56.087617,1709379896088
1.5549999999999888,0.0,2024-03-02 20:44:56.150849,1709379896151
1.5599999999999887,858.048,2024-03-02 20:44:56.213689,1709379896214
1.5649999999999886,3.8047999999999997,2024-03-02 20:44:56.278266,1709379896278
1.5699999999999885,797.696,2024-03-02 20:44:56.341232,1709379896341
1.5749999999999884,292.4448,2024-03-02 20:44:56.388925,1709379896389
1.5799999999999883,248.7552,2024-03-02 20:44:56.452267,1709379896452
1.5849999999999882,881.1392,2024-03-02 20:44:56.515531,1709379896516
1.589999999999988,2.624,2024-03-02 20:44:56.563705,1709379896564
1.594999999999988,865.6576000000001,2024-03-02 20:44:56.626622,1709379896627
1.5999999999999879,0.0,2024-03-02 20:44:56.689713,1709379896690
1.6049999999999878,402.6528,2024-03-02 20:44:56.737336,1709379896737
1.6099999999999877,739.968,2024-03-02 20:44:56.799935,1709379896800
1.6149999999999876,252.69119999999998,2024-03-02 20:44:56.863531,1709379896864
1.6199999999999875,842.5664,2024-03-02 20:44:56.926369,1709379896926
1.6249999999999873,14.1696,2024-03-02 20:44:56.988970,1709379896989
1.6299999999999872,840.0735999999999,2024-03-02 20:44:57.052494,1709379897052
1.6349999999999871,0.0,2024-03-02 20:44:57.115237,1709379897115
1.639999999999987,825.9039999999999,2024-03-02 20:44:57.178349,1709379897178
1.644999999999987,0.0,2024-03-02 20:44:57.242040,1709379897242
1.6499999999999868,260.3008,2024-03-02 20:44:57.289643,1709379897290
1.6549999999999867,383.49760000000003,2024-03-02 20:44:57.352756,1709379897353
1.6599999999999866,107.71520000000001,2024-03-02 20:44:57.416117,1709379897416
1.6649999999999865,866.9696000000001,2024-03-02 20:44:57.479988,1709379897480
1.6699999999999864,0.0,2024-03-02 20:44:57.543448,1709379897543
1.6749999999999863,834.9567999999999,2024-03-02 20:44:57.591050,1709379897591
1.6799999999999862,0.0,2024-03-02 20:44:57.654142,1709379897654
1.684999999999986,850.3072,2024-03-02 20:44:57.717093,1709379897717
1.689999999999986,379.5616,2024-03-02 20:44:57.779791,1709379897780
1.6949999999999859,124.3776,2024-03-02 20:44:57.842882,1709379897843
1.6999999999999857,828.5279999999999,2024-03-02 20:44:57.889784,1709379897890
1.7049999999999856,11.5456,2024-03-02 20:44:57.952940,1709379897953
1.7099999999999855,837.4495999999999,2024-03-02 20:44:58.015784,1709379898016
