最大值,35.6,@,No.1258,,,,,,
最小值,-2.7,@,No.2213,,,,,,
平均值,12.71,,,,,,,,
次数,2494,,,,,,,,
NG次数,0,,,,,,,,
号码,力量,单位,位移,单位,合格判定,姿势,时间,日期,
811,28.6,N,0.000,mm,OK,--,20:57:19,2024/3/2,
812,28.6,N,0.000,mm,OK,--,20:57:19,2024/3/2,
813,28.6,N,0.000,mm,OK,--,20:57:19,2024/3/2,
814,28.7,N,0.000,mm,OK,--,20:57:19,2024/3/2,
815,28.7,N,0.000,mm,OK,--,20:57:19,2024/3/2,
816,28.7,N,0.000,mm,OK,--,20:57:19,2024/3/2,
817,28.7,N,0.000,mm,OK,--,20:57:19,2024/3/2,
818,28.7,N,0.000,mm,OK,--,20:57:20,2024/3/2,
819,28.7,N,0.000,mm,OK,--,20:57:20,2024/3/2,
820,28.8,N,0.000,mm,OK,--,20:57:20,2024/3/2,
821,28.8,N,0.000,mm,OK,--,20:57:20,2024/3/2,
822,28.8,N,0.000,mm,OK,--,20:57:20,2024/3/2,
823,28.8,N,0.000,mm,OK,--,20:57:20,2024/3/2,
824,28.9,N,0.000,mm,OK,--,20:57:20,2024/3/2,
825,28.9,N,0.000,mm,OK,--,20:57:20,2024/3/2,
826,28.9,N,0.000,mm,OK,--,20:57:20,2024/3/2,
827,28.9,N,0.000,mm,OK,--,20:57:20,2024/3/2,
828,28.9,N,0.000,mm,OK,--,20:57:21,2024/3/2,
829,28.9,N,0.000,mm,OK,--,20:57:21,2024/3/2,
830,28.9,N,0.000,mm,OK,--,20:57:21,2024/3/2,
831,28.9,N,0.000,mm,OK,--,20:57:21,2024/3/2,
832,29.0,N,0.000,mm,OK,--,20:57:21,2024/3/2,
833,29.0,N,0.000,mm,OK,--,20:57:21,2024/3/2,
834,29.0,N,0.000,mm,OK,--,20:57:21,2024/3/2,
835,29.0,N,0.000,mm,OK,--,20:57:21,2024/3/2,
836,29.0,N,0.000,mm,OK,--,20:57:21,2024/3/2,
837,29.0,N,0.000,mm,OK,--,20:57:21,2024/3/2,
838,29.1,N,0.000,mm,OK,--,20:57:22,2024/3/2,
839,29.1,N,0.000,mm,OK,--,20:57:22,2024/3/2,
840,29.1,N,0.000,mm,OK,--,20:57:22,2024/3/2,
841,29.1,N,0.000,mm,OK,--,20:57:22,2024/3/2,
842,29.1,N,0.000,mm,OK,--,20:57:22,2024/3/2,
843,29.1,N,0.000,mm,OK,--,20:57:22,2024/3/2,
844,29.2,N,0.000,mm,OK,--,20:57:22,2024/3/2,
845,29.2,N,0.000,mm,OK,--,20:57:22,2024/3/2,
846,29.2,N,0.000,mm,OK,--,20:57:22,2024/3/2,
847,29.2,N,0.000,mm,OK,--,20:57:22,2024/3/2,
848,29.2,N,0.000,mm,OK,--,20:57:23,2024/3/2,
849,29.2,N,0.000,mm,OK,--,20:57:23,2024/3/2,
850,29.2,N,0.000,mm,OK,--,20:57:23,2024/3/2,
851,29.3,N,0.000,mm,OK,--,20:57:23,2024/3/2,
852,29.3,N,0.000,mm,OK,--,20:57:23,2024/3/2,
853,29.3,N,0.000,mm,OK,--,20:57:23,2024/3/2,
854,29.3,N,0.000,mm,OK,--,20:57:23,2024/3/2,
855,29.3,N,0.000,mm,OK,--,20:57:23,2024/3/2,
856,29.3,N,0.000,mm,OK,--,20:57:23,2024/3/2,
857,29.4,N,0.000,mm,OK,--,20:57:23,2024/3/2,
858,29.4,N,0.000,mm,OK,--,20:57:24,2024/3/2,
859,29.4,N,0.000,mm,OK,--,20:57:24,2024/3/2,
860,29.4,N,0.000,mm,OK,--,20:57:24,2024/3/2,
861,29.4,N,0.000,mm,OK,--,20:57:24,2024/3/2,
862,29.4,N,0.000,mm,OK,--,20:57:24,2024/3/2,
863,29.5,N,0.000,mm,OK,--,20:57:24,2024/3/2,
864,29.5,N,0.000,mm,OK,--,20:57:24,2024/3/2,
865,29.5,N,0.000,mm,OK,--,20:57:24,2024/3/2,
866,29.5,N,0.000,mm,OK,--,20:57:24,2024/3/2,
867,29.5,N,0.000,mm,OK,--,20:57:24,2024/3/2,
868,29.5,N,0.000,mm,OK,--,20:57:25,2024/3/2,
869,29.5,N,0.000,mm,OK,--,20:57:25,2024/3/2,
870,29.5,N,0.000,mm,OK,--,20:57:25,2024/3/2,
871,29.6,N,0.000,mm,OK,--,20:57:25,2024/3/2,
872,29.6,N,0.000,mm,OK,--,20:57:25,2024/3/2,
873,29.6,N,0.000,mm,OK,--,20:57:25,2024/3/2,
874,29.6,N,0.000,mm,OK,--,20:57:25,2024/3/2,
875,29.6,N,0.000,mm,OK,--,20:57:25,2024/3/2,
876,29.7,N,0.000,mm,OK,--,20:57:25,2024/3/2,
877,29.7,N,0.000,mm,OK,--,20:57:25,2024/3/2,
878,29.7,N,0.000,mm,OK,--,20:57:26,2024/3/2,
879,29.7,N,0.000,mm,OK,--,20:57:26,2024/3/2,
880,29.7,N,0.000,mm,OK,--,20:57:26,2024/3/2,
881,29.7,N,0.000,mm,OK,--,20:57:26,2024/3/2,
882,29.8,N,0.000,mm,OK,--,20:57:26,2024/3/2,
883,29.8,N,0.000,mm,OK,--,20:57:26,2024/3/2,
884,29.8,N,0.000,mm,OK,--,20:57:26,2024/3/2,
885,29.8,N,0.000,mm,OK,--,20:57:26,2024/3/2,
886,29.8,N,0.000,mm,OK,--,20:57:26,2024/3/2,
887,29.9,N,0.000,mm,OK,--,20:57:26,2024/3/2,
888,29.9,N,0.000,mm,OK,--,20:57:27,2024/3/2,
889,29.9,N,0.000,mm,OK,--,20:57:27,2024/3/2,
890,29.9,N,0.000,mm,OK,--,20:57:27,2024/3/2,
891,29.9,N,0.000,mm,OK,--,20:57:27,2024/3/2,
892,30.0,N,0.000,mm,OK,--,20:57:27,2024/3/2,
893,30.0,N,0.000,mm,OK,--,20:57:27,2024/3/2,
894,30.0,N,0.000,mm,OK,--,20:57:27,2024/3/2,
895,30.0,N,0.000,mm,OK,--,20:57:27,2024/3/2,
896,30.0,N,0.000,mm,OK,--,20:57:27,2024/3/2,
897,30.0,N,0.000,mm,OK,--,20:57:27,2024/3/2,
898,30.0,N,0.000,mm,OK,--,20:57:28,2024/3/2,
899,30.0,N,0.000,mm,OK,--,20:57:28,2024/3/2,
900,30.1,N,0.000,mm,OK,--,20:57:28,2024/3/2,
901,30.1,N,0.000,mm,OK,--,20:57:28,2024/3/2,
902,30.1,N,0.000,mm,OK,--,20:57:28,2024/3/2,
903,30.1,N,0.000,mm,OK,--,20:57:28,2024/3/2,
904,30.1,N,0.000,mm,OK,--,20:57:28,2024/3/2,
905,30.1,N,0.000,mm,OK,--,20:57:28,2024/3/2,
906,30.2,N,0.000,mm,OK,--,20:57:28,2024/3/2,
907,30.2,N,0.000,mm,OK,--,20:57:28,2024/3/2,
908,30.2,N,0.000,mm,OK,--,20:57:29,2024/3/2,
909,30.2,N,0.000,mm,OK,--,20:57:29,2024/3/2,
910,30.2,N,0.000,mm,OK,--,20:57:29,2024/3/2,
911,30.3,N,0.000,mm,OK,--,20:57:29,2024/3/2,
912,30.3,N,0.000,mm,OK,--,20:57:29,2024/3/2,
913,30.3,N,0.000,mm,OK,--,20:57:29,2024/3/2,
914,30.3,N,0.000,mm,OK,--,20:57:29,2024/3/2,
915,30.3,N,0.000,mm,OK,--,20:57:29,2024/3/2,
916,30.3,N,0.000,mm,OK,--,20:57:29,2024/3/2,
917,30.3,N,0.000,mm,OK,--,20:57:29,2024/3/2,
918,30.3,N,0.000,mm,OK,--,20:57:30,2024/3/2,
919,30.4,N,0.000,mm,OK,--,20:57:30,2024/3/2,
920,30.4,N,0.000,mm,OK,--,20:57:30,2024/3/2,
921,30.4,N,0.000,mm,OK,--,20:57:30,2024/3/2,
922,30.4,N,0.000,mm,OK,--,20:57:30,2024/3/2,
923,30.4,N,0.000,mm,OK,--,20:57:30,2024/3/2,
924,30.5,N,0.000,mm,OK,--,20:57:30,2024/3/2,
925,30.5,N,0.000,mm,OK,--,20:57:30,2024/3/2,
926,30.5,N,0.000,mm,OK,--,20:57:30,2024/3/2,
927,30.5,N,0.000,mm,OK,--,20:57:30,2024/3/2,
928,30.5,N,0.000,mm,OK,--,20:57:31,2024/3/2,
929,30.5,N,0.000,mm,OK,--,20:57:31,2024/3/2,
930,30.5,N,0.000,mm,OK,--,20:57:31,2024/3/2,
931,30.6,N,0.000,mm,OK,--,20:57:31,2024/3/2,
932,30.6,N,0.000,mm,OK,--,20:57:31,2024/3/2,
933,30.6,N,0.000,mm,OK,--,20:57:31,2024/3/2,
934,30.6,N,0.000,mm,OK,--,20:57:31,2024/3/2,
935,30.6,N,0.000,mm,OK,--,20:57:31,2024/3/2,
936,30.6,N,0.000,mm,OK,--,20:57:31,2024/3/2,
937,30.6,N,0.000,mm,OK,--,20:57:31,2024/3/2,
938,30.7,N,0.000,mm,OK,--,20:57:32,2024/3/2,
939,30.7,N,0.000,mm,OK,--,20:57:32,2024/3/2,
940,30.7,N,0.000,mm,OK,--,20:57:32,2024/3/2,
941,30.7,N,0.000,mm,OK,--,20:57:32,2024/3/2,
942,30.7,N,0.000,mm,OK,--,20:57:32,2024/3/2,
943,30.8,N,0.000,mm,OK,--,20:57:32,2024/3/2,
944,30.8,N,0.000,mm,OK,--,20:57:32,2024/3/2,
945,30.8,N,0.000,mm,OK,--,20:57:32,2024/3/2,
946,30.8,N,0.000,mm,OK,--,20:57:32,2024/3/2,
947,30.8,N,0.000,mm,OK,--,20:57:32,2024/3/2,
948,30.8,N,0.000,mm,OK,--,20:57:33,2024/3/2,
949,30.9,N,0.000,mm,OK,--,20:57:33,2024/3/2,
950,30.9,N,0.000,mm,OK,--,20:57:33,2024/3/2,
951,30.9,N,0.000,mm,OK,--,20:57:33,2024/3/2,
952,30.9,N,0.000,mm,OK,--,20:57:33,2024/3/2,
953,30.9,N,0.000,mm,OK,--,20:57:33,2024/3/2,
954,31.0,N,0.000,mm,OK,--,20:57:33,2024/3/2,
955,31.0,N,0.000,mm,OK,--,20:57:33,2024/3/2,
956,31.0,N,0.000,mm,OK,--,20:57:33,2024/3/2,
957,31.0,N,0.000,mm,OK,--,20:57:33,2024/3/2,
958,31.0,N,0.000,mm,OK,--,20:57:34,2024/3/2,
959,31.1,N,0.000,mm,OK,--,20:57:34,2024/3/2,
960,31.1,N,0.000,mm,OK,--,20:57:34,2024/3/2,
961,31.1,N,0.000,mm,OK,--,20:57:34,2024/3/2,
962,31.1,N,0.000,mm,OK,--,20:57:34,2024/3/2,
963,31.1,N,0.000,mm,OK,--,20:57:34,2024/3/2,
964,31.1,N,0.000,mm,OK,--,20:57:34,2024/3/2,
965,31.1,N,0.000,mm,OK,--,20:57:34,2024/3/2,
966,31.1,N,0.000,mm,OK,--,20:57:34,2024/3/2,
967,31.2,N,0.000,mm,OK,--,20:57:34,2024/3/2,
968,31.2,N,0.000,mm,OK,--,20:57:35,2024/3/2,
969,31.2,N,0.000,mm,OK,--,20:57:35,2024/3/2,
970,31.2,N,0.000,mm,OK,--,20:57:35,2024/3/2,
971,31.2,N,0.000,mm,OK,--,20:57:35,2024/3/2,
972,31.3,N,0.000,mm,OK,--,20:57:35,2024/3/2,
973,31.3,N,0.000,mm,OK,--,20:57:35,2024/3/2,
974,31.3,N,0.000,mm,OK,--,20:57:35,2024/3/2,
975,31.3,N,0.000,mm,OK,--,20:57:35,2024/3/2,
976,31.3,N,0.000,mm,OK,--,20:57:35,2024/3/2,
977,31.3,N,0.000,mm,OK,--,20:57:35,2024/3/2,
978,31.3,N,0.000,mm,OK,--,20:57:36,2024/3/2,
979,31.4,N,0.000,mm,OK,--,20:57:36,2024/3/2,
980,31.4,N,0.000,mm,OK,--,20:57:36,2024/3/2,
981,31.4,N,0.000,mm,OK,--,20:57:36,2024/3/2,
982,31.4,N,0.000,mm,OK,--,20:57:36,2024/3/2,
983,31.4,N,0.000,mm,OK,--,20:57:36,2024/3/2,
984,31.4,N,0.000,mm,OK,--,20:57:36,2024/3/2,
985,31.4,N,0.000,mm,OK,--,20:57:36,2024/3/2,
986,31.4,N,0.000,mm,OK,--,20:57:36,2024/3/2,
987,31.5,N,0.000,mm,OK,--,20:57:36,2024/3/2,
988,31.5,N,0.000,mm,OK,--,20:57:37,2024/3/2,
989,31.5,N,0.000,mm,OK,--,20:57:37,2024/3/2,
990,31.5,N,0.000,mm,OK,--,20:57:37,2024/3/2,
991,31.5,N,0.000,mm,OK,--,20:57:37,2024/3/2,
992,31.6,N,0.000,mm,OK,--,20:57:37,2024/3/2,
993,31.6,N,0.000,mm,OK,--,20:57:37,2024/3/2,
994,31.6,N,0.000,mm,OK,--,20:57:37,2024/3/2,
995,31.6,N,0.000,mm,OK,--,20:57:37,2024/3/2,
996,31.6,N,0.000,mm,OK,--,20:57:37,2024/3/2,
997,31.6,N,0.000,mm,OK,--,20:57:37,2024/3/2,
998,31.7,N,0.000,mm,OK,--,20:57:38,2024/3/2,
999,31.7,N,0.000,mm,OK,--,20:57:38,2024/3/2,
1000,31.7,N,0.000,mm,OK,--,20:57:38,2024/3/2,
1001,31.7,N,0.000,mm,OK,--,20:57:38,2024/3/2,
1002,31.7,N,0.000,mm,OK,--,20:57:38,2024/3/2,
1003,31.7,N,0.000,mm,OK,--,20:57:38,2024/3/2,
1004,31.8,N,0.000,mm,OK,--,20:57:38,2024/3/2,
1005,31.8,N,0.000,mm,OK,--,20:57:38,2024/3/2,
1006,31.8,N,0.000,mm,OK,--,20:57:38,2024/3/2,
1007,31.8,N,0.000,mm,OK,--,20:57:38,2024/3/2,
1008,31.8,N,0.000,mm,OK,--,20:57:39,2024/3/2,
1009,31.8,N,0.000,mm,OK,--,20:57:39,2024/3/2,
1010,31.8,N,0.000,mm,OK,--,20:57:39,2024/3/2,
1011,31.8,N,0.000,mm,OK,--,20:57:39,2024/3/2,
1012,31.9,N,0.000,mm,OK,--,20:57:39,2024/3/2,
1013,31.9,N,0.000,mm,OK,--,20:57:39,2024/3/2,
1014,31.9,N,0.000,mm,OK,--,20:57:39,2024/3/2,
1015,31.9,N,0.000,mm,OK,--,20:57:39,2024/3/2,
1016,31.9,N,0.000,mm,OK,--,20:57:39,2024/3/2,
1017,31.9,N,0.000,mm,OK,--,20:57:39,2024/3/2,
1018,32.0,N,0.000,mm,OK,--,20:57:40,2024/3/2,
1019,32.0,N,0.000,mm,OK,--,20:57:40,2024/3/2,
1020,32.0,N,0.000,mm,OK,--,20:57:40,2024/3/2,
1021,32.0,N,0.000,mm,OK,--,20:57:40,2024/3/2,
1022,32.0,N,0.000,mm,OK,--,20:57:40,2024/3/2,
1023,32.0,N,0.000,mm,OK,--,20:57:40,2024/3/2,
1024,32.0,N,0.000,mm,OK,--,20:57:40,2024/3/2,
1025,32.1,N,0.000,mm,OK,--,20:57:40,2024/3/2,
1026,32.1,N,0.000,mm,OK,--,20:57:40,2024/3/2,
1027,32.1,N,0.000,mm,OK,--,20:57:40,2024/3/2,
1028,32.1,N,0.000,mm,OK,--,20:57:41,2024/3/2,
1029,32.1,N,0.000,mm,OK,--,20:57:41,2024/3/2,
1030,32.1,N,0.000,mm,OK,--,20:57:41,2024/3/2,
1031,32.2,N,0.000,mm,OK,--,20:57:41,2024/3/2,
1032,32.2,N,0.000,mm,OK,--,20:57:41,2024/3/2,
1033,32.2,N,0.000,mm,OK,--,20:57:41,2024/3/2,
1034,32.2,N,0.000,mm,OK,--,20:57:41,2024/3/2,
1035,32.3,N,0.000,mm,OK,--,20:57:41,2024/3/2,
1036,32.3,N,0.000,mm,OK,--,20:57:41,2024/3/2,
1037,32.3,N,0.000,mm,OK,--,20:57:41,2024/3/2,
1038,32.3,N,0.000,mm,OK,--,20:57:42,2024/3/2,
1039,32.3,N,0.000,mm,OK,--,20:57:42,2024/3/2,
1040,32.3,N,0.000,mm,OK,--,20:57:42,2024/3/2,
1041,32.3,N,0.000,mm,OK,--,20:57:42,2024/3/2,
1042,32.3,N,0.000,mm,OK,--,20:57:42,2024/3/2,
1043,32.4,N,0.000,mm,OK,--,20:57:42,2024/3/2,
1044,32.4,N,0.000,mm,OK,--,20:57:42,2024/3/2,
1045,32.4,N,0.000,mm,OK,--,20:57:42,2024/3/2,
1046,32.4,N,0.000,mm,OK,--,20:57:42,2024/3/2,
1047,32.4,N,0.000,mm,OK,--,20:57:42,2024/3/2,
1048,32.4,N,0.000,mm,OK,--,20:57:43,2024/3/2,
1049,32.5,N,0.000,mm,OK,--,20:57:43,2024/3/2,
1050,32.5,N,0.000,mm,OK,--,20:57:43,2024/3/2,
1051,32.5,N,0.000,mm,OK,--,20:57:43,2024/3/2,
1052,32.5,N,0.000,mm,OK,--,20:57:43,2024/3/2,
1053,32.5,N,0.000,mm,OK,--,20:57:43,2024/3/2,
1054,32.5,N,0.000,mm,OK,--,20:57:43,2024/3/2,
1055,32.6,N,0.000,mm,OK,--,20:57:43,2024/3/2,
1056,32.6,N,0.000,mm,OK,--,20:57:43,2024/3/2,
1057,32.6,N,0.000,mm,OK,--,20:57:43,2024/3/2,
1058,32.6,N,0.000,mm,OK,--,20:57:44,2024/3/2,
1059,32.6,N,0.000,mm,OK,--,20:57:44,2024/3/2,
1060,32.7,N,0.000,mm,OK,--,20:57:44,2024/3/2,
1061,32.7,N,0.000,mm,OK,--,20:57:44,2024/3/2,
1062,32.7,N,0.000,mm,OK,--,20:57:44,2024/3/2,
1063,32.7,N,0.000,mm,OK,--,20:57:44,2024/3/2,
1064,32.7,N,0.000,mm,OK,--,20:57:44,2024/3/2,
1065,32.7,N,0.000,mm,OK,--,20:57:44,2024/3/2,
1066,32.8,N,0.000,mm,OK,--,20:57:44,2024/3/2,
1067,32.7,N,0.000,mm,OK,--,20:57:44,2024/3/2,
1068,32.8,N,0.000,mm,OK,--,20:57:45,2024/3/2,
1069,32.8,N,0.000,mm,OK,--,20:57:45,2024/3/2,
1070,32.8,N,0.000,mm,OK,--,20:57:45,2024/3/2,
1071,32.8,N,0.000,mm,OK,--,20:57:45,2024/3/2,
1072,32.8,N,0.000,mm,OK,--,20:57:45,2024/3/2,
1073,32.8,N,0.000,mm,OK,--,20:57:45,2024/3/2,
1074,32.9,N,0.000,mm,OK,--,20:57:45,2024/3/2,
1075,32.9,N,0.000,mm,OK,--,20:57:45,2024/3/2,
1076,32.9,N,0.000,mm,OK,--,20:57:45,2024/3/2,
1077,32.9,N,0.000,mm,OK,--,20:57:45,2024/3/2,
1078,32.9,N,0.000,mm,OK,--,20:57:46,2024/3/2,
1079,33.0,N,0.000,mm,OK,--,20:57:46,2024/3/2,
1080,33.0,N,0.000,mm,OK,--,20:57:46,2024/3/2,
1081,33.0,N,0.000,mm,OK,--,20:57:46,2024/3/2,
1082,33.0,N,0.000,mm,OK,--,20:57:46,2024/3/2,
1083,33.0,N,0.000,mm,OK,--,20:57:46,2024/3/2,
1084,33.1,N,0.000,mm,OK,--,20:57:46,2024/3/2,
1085,33.1,N,0.000,mm,OK,--,20:57:46,2024/3/2,
1086,33.1,N,0.000,mm,OK,--,20:57:46,2024/3/2,
1087,33.1,N,0.000,mm,OK,--,20:57:46,2024/3/2,
1088,33.1,N,0.000,mm,OK,--,20:57:47,2024/3/2,
1089,33.1,N,0.000,mm,OK,--,20:57:47,2024/3/2,
1090,33.1,N,0.000,mm,OK,--,20:57:47,2024/3/2,
1091,33.2,N,0.000,mm,OK,--,20:57:47,2024/3/2,
1092,33.2,N,0.000,mm,OK,--,20:57:47,2024/3/2,
1093,33.2,N,0.000,mm,OK,--,20:57:47,2024/3/2,
1094,33.2,N,0.000,mm,OK,--,20:57:47,2024/3/2,
1095,33.2,N,0.000,mm,OK,--,20:57:47,2024/3/2,
1096,33.2,N,0.000,mm,OK,--,20:57:47,2024/3/2,
1097,33.2,N,0.000,mm,OK,--,20:57:47,2024/3/2,
1098,33.2,N,0.000,mm,OK,--,20:57:48,2024/3/2,
1099,33.3,N,0.000,mm,OK,--,20:57:48,2024/3/2,
1100,33.3,N,0.000,mm,OK,--,20:57:48,2024/3/2,
1101,33.3,N,0.000,mm,OK,--,20:57:48,2024/3/2,
1102,33.3,N,0.000,mm,OK,--,20:57:48,2024/3/2,
1103,33.3,N,0.000,mm,OK,--,20:57:48,2024/3/2,
1104,33.3,N,0.000,mm,OK,--,20:57:48,2024/3/2,
1105,33.3,N,0.000,mm,OK,--,20:57:48,2024/3/2,
1106,33.3,N,0.000,mm,OK,--,20:57:48,2024/3/2,
1107,33.3,N,0.000,mm,OK,--,20:57:48,2024/3/2,
1108,33.4,N,0.000,mm,OK,--,20:57:49,2024/3/2,
1109,33.4,N,0.000,mm,OK,--,20:57:49,2024/3/2,
1110,33.4,N,0.000,mm,OK,--,20:57:49,2024/3/2,
1111,33.4,N,0.000,mm,OK,--,20:57:49,2024/3/2,
1112,33.4,N,0.000,mm,OK,--,20:57:49,2024/3/2,
1113,33.4,N,0.000,mm,OK,--,20:57:49,2024/3/2,
1114,33.5,N,0.000,mm,OK,--,20:57:49,2024/3/2,
1115,33.5,N,0.000,mm,OK,--,20:57:49,2024/3/2,
1116,33.5,N,0.000,mm,OK,--,20:57:49,2024/3/2,
1117,33.5,N,0.000,mm,OK,--,20:57:49,2024/3/2,
1118,33.5,N,0.000,mm,OK,--,20:57:50,2024/3/2,
1119,33.5,N,0.000,mm,OK,--,20:57:50,2024/3/2,
1120,33.5,N,0.000,mm,OK,--,20:57:50,2024/3/2,
1121,33.5,N,0.000,mm,OK,--,20:57:50,2024/3/2,
1122,33.6,N,0.000,mm,OK,--,20:57:50,2024/3/2,
1123,33.6,N,0.000,mm,OK,--,20:57:50,2024/3/2,
1124,33.6,N,0.000,mm,OK,--,20:57:50,2024/3/2,
1125,33.6,N,0.000,mm,OK,--,20:57:50,2024/3/2,
1126,33.6,N,0.000,mm,OK,--,20:57:50,2024/3/2,
1127,33.6,N,0.000,mm,OK,--,20:57:50,2024/3/2,
1128,33.6,N,0.000,mm,OK,--,20:57:51,2024/3/2,
1129,33.6,N,0.000,mm,OK,--,20:57:51,2024/3/2,
1130,33.7,N,0.000,mm,OK,--,20:57:51,2024/3/2,
1131,33.7,N,0.000,mm,OK,--,20:57:51,2024/3/2,
1132,33.7,N,0.000,mm,OK,--,20:57:51,2024/3/2,
1133,33.8,N,0.000,mm,OK,--,20:57:51,2024/3/2,
1134,33.8,N,0.000,mm,OK,--,20:57:51,2024/3/2,
1135,33.8,N,0.000,mm,OK,--,20:57:51,2024/3/2,
1136,33.8,N,0.000,mm,OK,--,20:57:51,2024/3/2,
1137,33.8,N,0.000,mm,OK,--,20:57:51,2024/3/2,
1138,33.8,N,0.000,mm,OK,--,20:57:52,2024/3/2,
1139,33.8,N,0.000,mm,OK,--,20:57:52,2024/3/2,
1140,33.8,N,0.000,mm,OK,--,20:57:52,2024/3/2,
1141,33.9,N,0.000,mm,OK,--,20:57:52,2024/3/2,
1142,33.9,N,0.000,mm,OK,--,20:57:52,2024/3/2,
1143,33.9,N,0.000,mm,OK,--,20:57:52,2024/3/2,
1144,33.9,N,0.000,mm,OK,--,20:57:52,2024/3/2,
1145,33.9,N,0.000,mm,OK,--,20:57:52,2024/3/2,
1146,33.9,N,0.000,mm,OK,--,20:57:52,2024/3/2,
1147,33.9,N,0.000,mm,OK,--,20:57:52,2024/3/2,
1148,33.9,N,0.000,mm,OK,--,20:57:53,2024/3/2,
1149,33.9,N,0.000,mm,OK,--,20:57:53,2024/3/2,
1150,34.0,N,0.000,mm,OK,--,20:57:53,2024/3/2,
1151,34.0,N,0.000,mm,OK,--,20:57:53,2024/3/2,
1152,34.0,N,0.000,mm,OK,--,20:57:53,2024/3/2,
1153,34.0,N,0.000,mm,OK,--,20:57:53,2024/3/2,
1154,34.0,N,0.000,mm,OK,--,20:57:53,2024/3/2,
1155,34.0,N,0.000,mm,OK,--,20:57:53,2024/3/2,
1156,34.1,N,0.000,mm,OK,--,20:57:53,2024/3/2,
1157,34.1,N,0.000,mm,OK,--,20:57:53,2024/3/2,
1158,34.1,N,0.000,mm,OK,--,20:57:54,2024/3/2,
1159,34.1,N,0.000,mm,OK,--,20:57:54,2024/3/2,
1160,34.1,N,0.000,mm,OK,--,20:57:54,2024/3/2,
1161,34.2,N,0.000,mm,OK,--,20:57:54,2024/3/2,
1162,34.2,N,0.000,mm,OK,--,20:57:54,2024/3/2,
1163,34.2,N,0.000,mm,OK,--,20:57:54,2024/3/2,
1164,34.2,N,0.000,mm,OK,--,20:57:54,2024/3/2,
1165,34.2,N,0.000,mm,OK,--,20:57:54,2024/3/2,
1166,34.2,N,0.000,mm,OK,--,20:57:54,2024/3/2,
1167,34.2,N,0.000,mm,OK,--,20:57:54,2024/3/2,
1168,34.2,N,0.000,mm,OK,--,20:57:55,2024/3/2,
1169,34.3,N,0.000,mm,OK,--,20:57:55,2024/3/2,
1170,34.3,N,0.000,mm,OK,--,20:57:55,2024/3/2,
1171,34.3,N,0.000,mm,OK,--,20:57:55,2024/3/2,
1172,34.3,N,0.000,mm,OK,--,20:57:55,2024/3/2,
1173,34.3,N,0.000,mm,OK,--,20:57:55,2024/3/2,
1174,34.4,N,0.000,mm,OK,--,20:57:55,2024/3/2,
1175,34.4,N,0.000,mm,OK,--,20:57:55,2024/3/2,
1176,34.4,N,0.000,mm,OK,--,20:57:55,2024/3/2,
1177,34.4,N,0.000,mm,OK,--,20:57:55,2024/3/2,
1178,34.4,N,0.000,mm,OK,--,20:57:56,2024/3/2,
1179,34.5,N,0.000,mm,OK,--,20:57:56,2024/3/2,
1180,34.5,N,0.000,mm,OK,--,20:57:56,2024/3/2,
1181,34.5,N,0.000,mm,OK,--,20:57:56,2024/3/2,
1182,34.5,N,0.000,mm,OK,--,20:57:56,2024/3/2,
1183,34.5,N,0.000,mm,OK,--,20:57:56,2024/3/2,
1184,34.5,N,0.000,mm,OK,--,20:57:56,2024/3/2,
1185,34.5,N,0.000,mm,OK,--,20:57:56,2024/3/2,
1186,34.5,N,0.000,mm,OK,--,20:57:56,2024/3/2,
1187,34.5,N,0.000,mm,OK,--,20:57:56,2024/3/2,
1188,34.5,N,0.000,mm,OK,--,20:57:57,2024/3/2,
1189,34.5,N,0.000,mm,OK,--,20:57:57,2024/3/2,
1190,34.6,N,0.000,mm,OK,--,20:57:57,2024/3/2,
1191,34.6,N,0.000,mm,OK,--,20:57:57,2024/3/2,
1192,34.5,N,0.000,mm,OK,--,20:57:57,2024/3/2,
1193,34.6,N,0.000,mm,OK,--,20:57:57,2024/3/2,
1194,34.6,N,0.000,mm,OK,--,20:57:57,2024/3/2,
1195,34.6,N,0.000,mm,OK,--,20:57:57,2024/3/2,
1196,34.6,N,0.000,mm,OK,--,20:57:57,2024/3/2,
1197,34.6,N,0.000,mm,OK,--,20:57:57,2024/3/2,
1198,34.6,N,0.000,mm,OK,--,20:57:58,2024/3/2,
1199,34.7,N,0.000,mm,OK,--,20:57:58,2024/3/2,
1200,34.7,N,0.000,mm,OK,--,20:57:58,2024/3/2,
1201,34.7,N,0.000,mm,OK,--,20:57:58,2024/3/2,
1202,34.7,N,0.000,mm,OK,--,20:57:58,2024/3/2,
1203,34.7,N,0.000,mm,OK,--,20:57:58,2024/3/2,
1204,34.8,N,0.000,mm,OK,--,20:57:58,2024/3/2,
1205,34.8,N,0.000,mm,OK,--,20:57:58,2024/3/2,
1206,34.8,N,0.000,mm,OK,--,20:57:58,2024/3/2,
1207,34.7,N,0.000,mm,OK,--,20:57:58,2024/3/2,
1208,34.8,N,0.000,mm,OK,--,20:57:59,2024/3/2,
1209,34.8,N,0.000,mm,OK,--,20:57:59,2024/3/2,
1210,34.8,N,0.000,mm,OK,--,20:57:59,2024/3/2,
1211,34.8,N,0.000,mm,OK,--,20:57:59,2024/3/2,
1212,34.8,N,0.000,mm,OK,--,20:57:59,2024/3/2,
